Id,SalePrice
1580,187347.84688535403
1581,154696.26894470653
1582,130909.2558358461
1583,263771.97977188544
1584,216302.33728338368
1585,142485.43212529374
1586,57183.17891458511
1587,104938.91431629559
1588,165846.33885404555
1589,105108.12938724789
1590,135178.1805607042
1591,83172.58216612728
1592,132461.4397811414
1593,130970.51890131645
1594,152506.9346538796
1595,109733.94288430756
1596,227603.33097859152
1597,192594.2557151444
1598,209912.93387168765
1599,190076.38625679578
1600,172813.2222685824
1601,45498.59093735978
1602,119318.80702164663
1603,83879.95072333953
1604,275240.6803781035
1605,234312.13547654494
1606,165958.53993906907
1607,175969.29990967354
1608,208052.5401994207
1609,188030.21975713602
1610,150621.15335712655
1611,146191.12122257584
1612,190929.207068273
1613,161550.44652154902
1614,139590.16444099697
1615,87285.25110932124
1616,67206.26966796862
1617,86970.52938216113
1618,119917.06166667974
1619,143740.26516893058
1620,176764.20921839878
1621,137056.76158971954
1622,148021.51322523132
1623,256294.79480294394
1624,208404.22985942956
1625,116239.06435613584
1626,180305.75191718419
1627,180289.094209106
1628,276012.180956786
1629,183747.3828075148
1630,339961.55548713496
1631,231491.47371767092
1632,244985.07761759695
1633,181127.27316118905
1634,189711.1302479564
1635,178594.80910334224
1636,156803.65257452102
1637,186706.96095206807
1638,198276.32974866885
1639,187936.68611781203
1640,244091.25910303055
1641,186009.69767797287
1642,255931.25045357092
1643,210261.83604019324
1644,223843.544258946
1645,203204.95311481733
1646,163805.24405975515
1647,165272.65728802705
1648,129474.4845562666
1649,133609.1257079957
1650,119513.24065486898
1651,120929.8935541822
1652,106058.54637212114
1653,107957.3997061881
1654,148268.02520758472
1655,138679.11835208267
1656,141791.62370646838
1657,148925.7324494669
1658,151266.82930730295
1659,119923.01585047299
1660,153145.23039510503
1661,395877.3807845523
1662,382374.9674089734
1663,362178.45421686233
1664,442773.0094148334
1665,326608.3996631127
1666,330463.49721717404
1667,365515.77003120654
1668,345271.2857709435
1669,330207.6401249895
1670,346026.0307596374
1671,255102.18895053357
1672,390920.309421112
1673,282523.6571888271
1674,251229.7273165093
1675,202698.96561483826
1676,205068.6553071905
1677,217898.15095547325
1678,425284.12783720903
1679,381124.54336157383
1680,337508.3827896879
1681,289182.1674080506
1682,322517.6067496352
1683,201873.30942375708
1684,176468.92502089206
1685,178258.07797618705
1686,174470.2282680834
1687,178610.91979497919
1688,194034.49915705252
1689,197435.49716839418
1690,197054.72129025657
1691,189734.27162669046
1692,267343.8941251787
1693,173787.44211096974
1694,179752.5994456001
1695,166282.0773180048
1696,253181.8494847889
1697,171298.2867248124
1698,330901.2502475915
1699,313639.6244452115
1700,270721.9437872754
1701,287207.0486608667
1702,227761.84946565938
1703,226785.040606286
1704,253313.68974996934
1705,254268.04767557152
1706,247480.13672812912
1707,233593.15526250142
1708,194749.3917009566
1709,240872.42434370174
1710,214434.14678640346
1711,269690.8501439376
1712,246350.07204164204
1713,266282.50027464353
1714,213084.99232410936
1715,203343.8368567208
1716,174177.55995033646
1717,177743.82905176203
1718,131323.5520524987
1719,217479.43986777216
1720,238983.0323102112
1721,161849.40189471163
1722,114233.14410411949
1723,149999.23543175677
1724,209385.93487787188
1725,233188.00637879915
1726,186353.66693084393
1727,149605.6011347138
1728,177654.7607780583
1729,171270.72006845675
1730,174334.4029486084
1731,124360.99396818982
1732,121439.28988081287
1733,110111.11165908753
1734,121825.44929903404
1735,128950.8541153981
1736,105008.4524229494
1737,280729.0858995461
1738,264609.7217599484
1739,246812.33878747746
1740,203177.2780704376
1741,175845.5334869336
1742,175877.50331355518
1743,181787.2009292791
1744,302114.75737598893
1745,211716.0177135157
1746,216228.41842199344
1747,219864.0303256699
1748,218838.64623326628
1749,152788.7235973611
1750,142426.41575382228
1751,236174.8262143589
1752,113355.52049232689
1753,152084.71136235425
1754,206850.03550063798
1755,169313.27233631915
1756,123149.13008252974
1757,113358.62080690495
1758,148253.19691460222
1759,165643.9617501836
1760,161583.666218372
1761,156448.9606272329
1762,180216.79200573318
1763,191978.66740147633
1764,112131.57951274616
1765,178592.90454251744
1766,182097.30704331424
1767,209880.4967995054
1768,144470.75296103657
1769,172628.0901490427
1770,156803.45967993594
1771,132997.06896907202
1772,134691.64286962658
1773,122853.14339319094
1774,152212.7274494584
1775,146797.0776413415
1776,127466.66549098791
1777,106281.10386829515
1778,146107.75719232002
1779,124375.22283687655
1780,175616.3031900192
1781,126773.83228266535
1782,74179.48590142008
1783,144377.25838118157
1784,103490.86982263457
1785,145750.75410863172
1786,146426.586507651
1787,174352.78098625873
1788,38786.94059082738
1789,109442.50340681833
1790,63483.68685457177
1791,197739.13777108846
1792,159116.7350037637
1793,140216.9699328569
1794,171358.7152594059
1795,134191.1776386196
1796,151004.79165161587
1797,132604.08454589054
1798,126342.49357375097
1799,107266.81868626701
1800,134160.762896317
1801,120875.07735287311
1802,146424.4080205137
1803,165093.1672088793
1804,134265.3765544684
1805,140580.66130336607
1806,137027.44302142158
1807,156786.46844915138
1808,127253.95927148244
1809,124588.15852445496
1810,139715.8640236434
1811,85600.28829419112
1812,102494.18322541997
1813,123201.231860795
1814,88810.53237911176
1815,44888.073689236684
1816,94622.89733828869
1817,115272.3783223627
1818,180391.6371904597
1819,153284.04627759499
1820,46200.12687276417
1821,124520.16017003264
1822,153949.27311547313
1823,35805.17292934802
1824,140499.84097516714
1825,137041.00749266008
1826,99623.78974510451
1827,103240.40866773023
1828,135532.24331802787
1829,140755.7841219467
1830,150222.13095065553
1831,163204.20243215622
1832,83733.03158349932
1833,153330.42211331625
1834,124640.97865084038
1835,118578.53543607547
1836,133562.5759448051
1837,76483.7801834753
1838,109383.01506466768
1839,98847.54078550857
1840,154079.92253498035
1841,143137.7163806179
1842,99166.5272630422
1843,131024.04016017108
1844,164821.65033632936
1845,145045.44388626824
1846,145983.1059566204
1847,166837.09029524252
1848,32775.805970530084
1849,122118.03534536896
1850,114928.45060855232
1851,150216.56062207423
1852,126066.41890317408
1853,129580.7953044147
1854,158784.34148735466
1855,151925.80998488743
1856,216461.25009284576
1857,154477.44280350683
1858,156899.52436238268
1859,132153.11524924726
1860,140758.13206643992
1861,131179.13480587836
1862,302666.29780403303
1863,294369.8182096354
1864,294380.31875671557
1865,342547.4311733475
1866,335603.71671734855
1867,217085.2637708993
1868,280129.47459054535
1869,202372.85866027395
1870,217769.87134727387
1871,270710.2081323979
1872,175855.28367467012
1873,225240.9388611282
1874,139031.85532030754
1875,193868.23274121218
1876,193629.26419526822
1877,203237.4182546674
1878,206443.20096916106
1879,134450.35715307255
1880,135492.71235473614
1881,226790.65672796484
1882,235936.50168579002
1883,187374.74435049327
1884,198554.78409106383
1885,238050.1930746073
1886,290812.9717701928
1887,211660.0971288683
1888,244996.8747124311
1889,170030.88892513802
1890,113779.85401596023
1891,146027.35973961145
1892,90232.53903589849
1893,127621.76527892792
1894,119385.44219649964
1895,135861.95642682054
1896,125845.30561170637
1897,121183.75690378645
1898,118510.13220380618
1899,165467.71886926444
1900,165454.4563645578
1901,166503.3548157401
1902,152561.93532195507
1903,221026.6318939107
1904,154629.42838642807
1905,198363.59534037436
1906,168256.41214558505
1907,209706.46532905704
1908,117106.4940263789
1909,141787.96760781007
1910,125387.89722111293
1911,218213.02600312696
1912,316235.80435347254
1913,166822.7849310379
1914,61339.138734577646
1915,323751.23065972293
1916,56479.44042427333
1917,237405.10979950475
1918,138169.84500049852
1919,177114.22291175605
1920,166855.45904508393
1921,356749.0771419826
1922,329262.8928840686
1923,224163.92232569383
1924,216562.6777340135
1925,206508.35438314854
1926,355171.6988250462
1927,130844.022562557
1928,160103.89555129953
1929,119652.25511006564
1930,133040.78919666406
1931,139281.1291062495
1932,138774.24957751547
1933,188645.4554390558
1934,175325.14602413285
1935,170590.24361192476
1936,199456.7807299802
1937,180663.6667237731
1938,173108.32693140215
1939,267119.62042079493
1940,211005.52078547055
1941,172541.74148239475
1942,182362.1109934177
1943,242767.64226236969
1944,380609.281164621
1945,389421.803619324
1946,150484.3668504289
1947,203545.70229265813
1948,169860.83378373814
1949,251923.92650750277
1950,198297.5400411302
1951,251735.27996370953
1952,214411.83350278306
1953,173895.9737299187
1954,197835.10525405072
1955,134620.66265441355
1956,275695.8975938314
1957,163616.08932652877
1958,265132.81746218866
1959,146848.32251335404
1960,109486.5455007061
1961,120612.50816251087
1962,101436.52643822791
1963,111754.16181329968
1964,109062.7489365226
1965,142847.20346913894
1966,139361.9334519791
1967,304294.94787852705
1968,399482.0206351676
1969,377408.39612867637
1970,406264.25545046554
1971,423878.29193761223
1972,370320.36421779636
1973,273795.09637770674
1974,346211.6649026618
1975,511636.66308718605
1976,272994.5088592419
1977,349605.2308858722
1978,346382.59200263966
1979,316689.9405140133
1980,197742.60891424597
1981,347868.9166780435
1982,224796.08471300435
1983,215470.5420373389
1984,194824.3176322444
1985,226782.22140345216
1986,202065.5950993964
1987,214017.04464475805
1988,175041.0270339868
1989,194935.92313300652
1990,211058.36718249496
1991,234286.21792832625
1992,222131.15263304993
1993,171938.7274401782
1994,225474.42521206834
1995,182470.35484540282
1996,282922.2243084055
1997,354311.3189238836
1998,306446.7581706622
1999,311303.5569577774
2000,318342.86662759015
2001,286962.99679028895
2002,250275.09148988646
2003,241142.45098951427
2004,267896.21743313584
2005,237784.8947564017
2006,220758.44321837366
2007,238434.14514047722
2008,217321.84724127615
2009,194665.8017763046
2010,196064.0551083103
2011,139100.4650512798
2012,176969.0129203545
2013,177443.8387324198
2014,185950.47710617015
2015,211534.90299333088
2016,188028.72832332578
2017,197359.77832818037
2018,113856.218800113
2019,127811.44946851785
2020,89048.67861929793
2021,105335.82946125453
2022,181730.75327881612
2023,144574.02982859357
2024,289363.85686018836
2025,349865.15662934515
2026,171169.40740836784
2027,156490.42145532783
2028,164180.15482569125
2029,167606.93115861615
2030,265534.4729179787
2031,241540.73168323128
2032,273110.27311767684
2033,258452.53150578754
2034,177288.40170835183
2035,217037.99312509684
2036,204314.37439691366
2037,206175.24935184713
2038,298975.3517319131
2039,223647.4716164051
2040,298599.1223172562
2041,276421.16739043716
2042,204120.53677822815
2043,171848.71706307743
2044,180992.07732505762
2045,204330.15227596904
2046,133392.69378061494
2047,136900.47415981835
2048,143629.03924694113
2049,143893.71746132287
2050,175388.066880595
2051,112226.63756866338
2052,131052.48311530464
2053,141732.24058556015
2054,79573.10832100829
2055,163279.46975474758
2056,148757.54030238756
2057,108555.46569740846
2058,208207.95504363076
2059,133778.21476205974
2060,165906.37867248652
2061,176404.47054040528
2062,123166.711026717
2063,111995.48980472509
2064,132942.25537837157
2065,119488.52221787075
2066,181301.0589463907
2067,139068.37988204442
2068,145893.505574411
2069,90085.38179729275
2070,113780.2614289128
2071,95873.87074731849
2072,147320.74245491865
2073,131332.506548719
2074,176465.6715989456
2075,169852.06763509984
2076,123589.69200987711
2077,146796.2146285026
2078,126256.30664048085
2079,138853.4408254943
2080,115763.42468520127
2081,129718.5380135403
2082,136401.70168106625
2083,154169.5252345826
2084,104376.21998242548
2085,108626.31906066212
2086,135591.47545661667
2087,125472.65287924177
2088,106349.05878553423
2089,75521.69401604877
2090,135080.544987468
2091,86970.32916396989
2092,130235.6416777448
2093,158488.46997313053
2094,119239.35450652282
2095,137670.77891409706
2096,86255.19324966076
2097,100017.11386276697
2098,147346.66079046045
2099,37646.495214834256
2100,80638.84674064764
2101,113711.0035896845
2102,135241.46354738783
2103,98667.4611684107
2104,146859.3116109849
2105,131259.13686967225
2106,49201.002261920396
2107,210212.5840851662
2108,117402.2453724277
2109,104861.51979321284
2110,134958.60117194752
2111,150923.0770463418
2112,142597.76393154604
2113,114993.89178767786
2114,118733.75025437429
2115,156354.7162301403
2116,116898.8044364719
2117,149889.02267557866
2118,125565.7674738208
2119,110534.7143813756
2120,112973.78532167568
2121,92176.31676083463
2122,99107.44529285087
2123,91218.64679675434
2124,177436.02020240514
2125,139376.7882999883
2126,155289.94314843704
2127,173525.19727216862
2128,141102.50396137626
2129,103648.4872920519
2130,136601.1301944877
2131,155960.82475058307
2132,121908.35948333298
2133,128108.26672161925
2134,124877.65657703404
2135,98047.35332915111
2136,54715.289270078574
2137,115207.96873946214
2138,128617.1338451698
2139,150686.22804005485
2140,136871.23215286163
2141,178093.10490486998
2142,127091.22996025329
2143,142983.46757097944
2144,101153.09093213407
2145,134936.72308730087
2146,179299.29562751652
2147,144761.92613855202
2148,142879.10660672825
2149,142117.1738652091
2150,235210.15186556158
2151,134650.20837499475
2152,174794.5824401855
2153,167480.00961956647
2154,97682.54570288117
2155,148083.18619487117
2156,237303.77128870337
2157,221032.10243343443
2158,234573.5869096297
2159,209124.55802024095
2160,191837.80019337314
2161,226617.75156222566
2162,354224.448459627
2163,334033.4643683026
2164,245590.28660111374
2165,213431.24581184157
2166,151394.4072140869
2167,221395.28022293767
2168,181733.1297477359
2169,197662.18592345875
2170,208914.33196661828
2171,154271.63346382548
2172,143124.7472291695
2173,171733.4268084981
2174,217630.2076923375
2175,267919.86785549653
2176,308689.1634429351
2177,233948.82823614927
2178,212991.51130036262
2179,141093.5298229244
2180,217473.87603365502
2181,195520.72950755223
2182,213155.17673210287
2183,191617.67760228305
2184,123819.62915556357
2185,138478.8416160493
2186,149619.12467730927
2187,159667.51563430452
2188,162170.19245864422
2189,310715.44276451087
2190,75205.7375213684
2191,75644.41725545128
2192,65405.024651151805
2193,132898.22122538235
2194,104979.83995348288
2195,97444.44695725862
2196,126683.39091239312
2197,114850.05121572963
2198,162197.56883697276
2199,174228.93878065597
2200,156460.42400641856
2201,159811.60747784004
2202,203239.05309554626
2203,155306.37351166713
2204,174542.6908858079
2205,125594.97879349216
2206,147831.21112343573
2207,212412.9104901893
2208,248988.344919527
2209,223685.1543350381
2210,131789.41154098284
2211,124210.9211957198
2212,124136.08025822371
2213,101912.34117303629
2214,137247.74487844633
2215,101093.30221781261
2216,154530.25205093302
2217,60545.43412568999
2218,77335.73603472696
2219,76641.8103477744
2220,63707.527427143854
2221,323943.82106407196
2222,301799.2174609356
2223,285922.84783863154
2224,209297.52840400964
2225,143284.79822134602
2226,178556.66320065313
2227,201142.4697058342
2228,279837.07090154605
2229,239980.81742108584
2230,146763.8733912068
2231,213453.53717073487
2232,177341.14087679173
2233,186543.80691307524
2234,253339.53231197182
2235,234534.93657633974
2236,236427.71191946263
2237,294360.5983057828
2238,210747.59772734361
2239,111002.05980368571
2240,176213.45406990248
2241,141452.8840593126
2242,121340.25291274392
2243,129920.74032889237
2244,102312.59238038489
2245,112165.99619312314
2246,138078.73844261857
2247,124447.96391372566
2248,125258.48929792515
2249,123573.51668567277
2250,128852.71418060022
2251,121181.95032841878
2252,182946.8054978985
2253,154910.87650340202
2254,182946.01835031545
2255,189731.34885960736
2256,181708.08868293403
2257,208234.74497449974
2258,163417.75449482005
2259,181554.0572322671
2260,162317.97489423672
2261,233671.7950183315
2262,242682.94023459358
2263,374901.17457985756
2264,402305.99534535396
2265,164552.09721731595
2266,335100.23121532216
2267,356697.0509843081
2268,420434.52140462026
2269,164733.60783130807
2270,193696.9068297749
2271,209709.94613207577
2272,204709.59824214276
2273,164218.26556146977
2274,181563.85300201678
2275,157922.18791596597
2276,202174.26160100225
2277,182397.488244242
2278,150923.38217647318
2279,144835.56241119897
2280,107420.12405798628
2281,163687.7995870493
2282,175904.92515373658
2283,114533.54082137076
2284,139464.3320767042
2285,141273.15673509182
2286,123795.88354465654
2287,381364.5682329029
2288,300457.8875136868
2289,326192.65758776036
2290,419667.80038153817
2291,357770.66720946366
2292,399118.01882362156
2293,426764.10792857443
2294,398603.9189446368
2295,428648.0395747215
2296,269312.0896428954
2297,371953.7261288358
2298,353370.8008544089
2299,345558.83167392225
2300,325701.3161361568
2301,341521.36660941306
2302,254539.88373379683
2303,252229.99367904017
2304,256391.50593703875
2305,209689.48330930545
2306,197096.851462873
2307,207133.35580556444
2308,228681.39051430428
2309,307770.6646222007
2310,228790.9061988411
2311,217522.77343181835
2312,182099.5634136066
2313,169126.7005199599
2314,180812.63067799766
2315,187212.19215806792
2316,209136.52885781563
2317,185989.37770843497
2318,189039.89772871952
2319,193049.67880803745
2320,192678.45325935303
2321,240279.87892490518
2322,199415.23621908773
2323,200517.10019411583
2324,187313.9038398578
2325,212616.89036768733
2326,176150.5893540741
2327,204271.42938763695
2328,218471.8805019767
2329,186522.31411141242
2330,178566.33495757775
2331,328051.32349136507
2332,396386.19374994026
2333,314746.3204543144
2334,278911.2655971146
2335,311407.5043065036
2336,311275.9050283781
2337,197876.37151206625
2338,247531.4478719582
2339,228880.76358729473
2340,369727.8537084476
2341,210422.09382592962
2342,229594.29433751217
2343,221489.11362310944
2344,220657.18594944602
2345,222548.30928976284
2346,216206.79234723139
2347,199922.33739123656
2348,240182.2309362659
2349,192293.20253795217
2350,321423.91153117875
2351,264445.7210425303
2352,237742.49290551865
2353,238080.69752160908
2354,142232.1107563783
2355,145800.68058248243
2356,151693.7094945838
2357,189444.16301895434
2358,189841.6176945226
2359,127883.90095010001
2360,116846.17230859026
2361,143116.3607856697
2362,248956.41880047787
2363,158169.37581919663
2364,176276.1744558798
2365,209482.95636110884
2366,196912.72538184022
2367,217293.93030596504
2368,229501.07477729509
2369,209235.33894172098
2370,171105.74572592528
2371,168652.66048739498
2372,189372.48445878655
2373,278398.3593807326
2374,299656.3786855047
2375,229120.7242258641
2376,265125.6431208965
2377,301591.65374273533
2378,140396.58684600814
2379,211192.200439926
2380,140458.7850704479
2381,164870.14255285237
2382,201918.76040999952
2383,195224.9884728066
2384,231901.26797399647
2385,164664.54519430306
2386,136238.59602414735
2387,131760.55793782143
2388,113787.29696626306
2389,121053.93904564617
2390,149433.36063892403
2391,145514.64711751905
2392,113965.19488568435
2393,169737.28488381108
2394,160086.71751325062
2395,205649.50618529617
2396,147845.43324464458
2397,202845.5357273962
2398,127393.65135018308
2399,59260.205865219934
2400,52624.75370875164
2401,111320.7783798466
2402,134636.78375541983
2403,142598.3511115051
2404,151950.87446665778
2405,158025.05108839096
2406,136836.10881369442
2407,128444.31499294928
2408,144233.62494984153
2409,121715.32761468126
2410,181393.13371158388
2411,112399.32229900079
2412,152517.36719168915
2413,125999.2735841717
2414,170104.4194060466
2415,134600.03001027595
2416,131152.7025073727
2417,130653.1319599114
2418,129569.78783174639
2419,124177.48300103555
2420,121998.51518909511
2421,140028.36915355283
2422,101031.66739523059
2423,117918.36706644564
2424,153726.12417423772
2425,217272.8583611123
2426,134324.1414621175
2427,130219.874415562
2428,187146.45366479066
2429,114470.93320848227
2430,138775.81519870795
2431,108055.11798678011
2432,148887.05018460998
2433,145373.43736907095
2434,142783.1525761417
2435,158738.7676166717
2436,115998.62734714289
2437,98301.0954775892
2438,115330.36566763282
2439,110267.04213844718
2440,131169.5110939679
2441,100204.24455619024
2442,101024.71510591668
2443,131373.8033905412
2444,123374.88162428021
2445,86319.82414250725
2446,130122.53910257961
2447,193474.64726715285
2448,141511.8812557502
2449,116355.46807107705
2450,161181.10609005365
2451,125975.44857289025
2452,200589.7452195537
2453,93580.67954245723
2454,114087.09358232773
2455,118548.75843722584
2456,124062.92815127602
2457,124289.2399717345
2458,130441.79062547363
2459,102965.07881936473
2460,145890.43580372786
2461,127288.73837614004
2462,129536.54423724534
2463,126276.4120774827
2464,177487.30763948042
2465,142865.32169580474
2466,114369.12195382368
2467,146904.46077855836
2468,94605.89157922917
2469,89116.27546816767
2470,198274.4812741349
2471,203717.84189573608
2472,172076.3386389887
2473,107190.82673913226
2474,78953.9670826067
2475,215730.8879527326
2476,104437.82541605746
2477,102758.18358707006
2478,147355.60532329796
2479,103456.404826763
2480,165486.71636887715
2481,127342.8072617168
2482,110364.27859154234
2483,113451.01259695982
2484,129044.93470967459
2485,118548.09164204377
2486,148469.44353736716
2487,189306.42497003937
2488,162749.50691283634
2489,155586.49822283332
2490,143032.4604931133
2491,106877.37413331936
2492,179232.84206046842
2493,154711.3609822638
2494,148583.01463599838
2495,85100.20556817179
2496,223652.3192770969
2497,152295.95090980455
2498,104774.9405970198
2499,95309.9040933573
2500,116429.5234111873
2501,133443.32041085692
2502,149832.29156870814
2503,106366.33238246478
2504,167240.26302897398
2505,215232.29383014137
2506,245360.0324987562
2507,264918.15516621503
2508,244275.79678139798
2509,215356.1458697801
2510,212303.155006293
2511,175542.4490534069
2512,216454.1533738755
2513,217447.00489549097
2514,304470.84713528515
2515,146670.54772610602
2516,170772.73466731192
2517,144018.04959475185
2518,143362.58334491064
2519,241925.46749160823
2520,220295.35158020366
2521,186639.7334054942
2522,217599.8064853364
2523,125865.49391419793
2524,139250.98415712744
2525,140399.96108076803
2526,143646.0104048289
2527,125754.4538680338
2528,129622.56274481054
2529,164713.15315161363
2530,126448.69879458126
2531,245009.71846666536
2532,215700.16136367136
2533,197995.38628026968
2534,239577.3447119518
2535,266046.21439614857
2536,217113.92509318603
2537,241967.32269487172
2538,191358.13781180393
2539,190576.60779249464
2540,187341.8095833477
2541,183739.30913337416
2542,164850.78292020294
2543,137996.35505236714
2544,113979.68806475264
2545,137399.8704915197
2546,132854.96726705585
2547,150797.89243337137
2548,175647.0999018523
2549,155713.2897306591
2550,574714.2733323697
2551,147064.06039651882
2552,126949.73489114674
2553,70386.21583640456
2554,93987.01752148534
2555,121599.24567250823
2556,88366.34203997083
2557,107300.53863453366
2558,168933.8907542812
2559,147262.0882567732
2560,164650.14508208114
2561,164774.66617113986
2562,154446.43295287495
2563,160673.06913861533
2564,202595.5239992785
2565,152747.9411454469
2566,162112.91690160552
2567,131315.9773468619
2568,207773.58792339626
2569,207561.64643268337
2570,123921.450636627
2571,183885.5682105086
2572,172783.3657785028
2573,223510.70131986216
2574,365036.08068006835
2575,136506.16162948776
2576,124809.54221879554
2577,155889.81104096715
2578,76464.41704532005
2579,43684.712878646766
2580,101151.99339636433
2581,121252.52286928389
2582,124102.58812651082
2583,273122.3094551449
2584,179683.09307332794
2585,188292.87074368462
2586,209235.49339026716
2587,205324.4321139535
2588,139697.84430476316
2589,149031.4866337053
2590,206075.66993310532
2591,233551.00382417088
2592,213720.02389045636
2593,265202.5688367685
2594,185272.961111127
2595,228817.4118434589
2596,268142.5927590177
2597,208524.3591487163
2598,274622.6215841146
2599,353916.56470559805
2600,163820.36778926753
2601,156215.37426078625
2602,77970.77455552964
2603,90389.3695686563
2604,80728.24530370356
2605,73801.29681846366
2606,143115.40629815974
2607,219644.28952990423
2608,194021.68893848566
2609,161947.34085212272
2610,106813.5644014294
2611,136825.38213344262
2612,154434.2589687563
2613,128441.00894965552
2614,119954.95198396381
2615,157660.02488277425
2616,150859.0318820238
2617,186050.88447165262
2618,242385.16233938426
2619,208986.37696594992
2620,184907.5784906998
2621,175917.63131165018
2622,181470.47815221632
2623,232764.82554522745
2624,277930.5283971312
2625,277052.4385524218
2626,172849.13315492624
2627,192314.8094961094
2628,445907.2102042745
2629,470542.30273999
2630,381296.25659624004
2631,430589.5177426839
2632,404564.2293483208
2633,317050.6141404199
2634,397717.7569313111
2635,159500.03247001665
2636,185177.93333123706
2637,220231.68561161018
2638,245209.47455296395
2639,189720.62374034553
2640,157148.65886013827
2641,102484.5617665571
2642,178886.2823471154
2643,114631.55746574505
2644,119383.8787080647
2645,110828.48163064967
2646,99676.62987769837
2647,113159.83022817402
2648,136823.0182354083
2649,153144.4334564952
2650,137013.37779071965
2651,140324.31929074536
2652,387033.3443652375
2653,253570.02772778587
2654,280774.0660596213
2655,380973.74961024756
2656,333726.09350204084
2657,359417.67863440607
2658,339231.8070142693
2659,338473.806947218
2660,368253.343345388
2661,349921.7676807215
2662,370820.71725694777
2663,271893.00603964523
2664,303210.1158425489
2665,352980.02891081525
2666,295829.07528086985
2667,179026.96539933875
2668,187169.8277176822
2669,190075.80153801516
2670,267965.7589618833
2671,195491.7374301919
2672,201791.12541424253
2673,197143.6305499419
2674,192544.16717497728
2675,197569.10304024036
2676,194515.39982248045
2677,190789.33286860245
2678,250407.0051760408
2679,284848.04110134474
2680,297224.7249811209
2681,409013.0089245714
2682,313353.380987106
2683,465223.10377138585
2684,332411.8872077799
2685,321429.7117682331
2686,238709.56540594704
2687,286054.3148471782
2688,216631.96221577097
2689,212066.1268897354
2690,366450.94164605625
2691,185457.21810629382
2692,141333.75243328372
2693,204674.44754245336
2694,139004.56688419753
2695,193734.99272476457
2696,184939.64405927
2697,177859.97997586295
2698,197162.45967077964
2699,167375.74284287114
2700,151118.31293296133
2701,147475.66678945586
2702,115185.86301468614
2703,141473.2341468509
2704,139213.82189908216
2705,114297.22266968733
2706,106102.37562905543
2707,121966.76091122572
2708,129140.47358585
2709,105575.37409552428
2710,126130.09987770818
2711,188017.3190179768
2712,386507.5868275535
2713,160420.63440823733
2714,152595.06946461275
2715,171199.20188955046
2716,147862.85574141942
2717,188011.42056326935
2718,212732.9277661786
2719,129649.72576252007
2720,177025.6625801637
2721,125929.42533051292
2722,163006.2381702789
2723,155707.75438013818
2724,131390.71062952426
2725,126231.12163768723
2726,134315.5755374536
2727,163986.296376969
2728,181293.66791100192
2729,145333.17543294257
2730,140937.35084652933
2731,129365.47457093987
2732,132416.44483337871
2733,159687.16091484122
2734,143211.9538235318
